LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
50000.0,1,2,1,32,3,-1,1,0,0,2,15000.0,63900.0,104400.0,12000.0,98900.0,18100.0,4200.0,18100.0,6300.0,8200.0,35700.0,8200.0,0
57000.0,1,1,1,47,-1,-1,2,-1,0,-1,42500.0,23100.0,13900.0,62400.0,49200.0,135500.0,34100.0,1000.0,42000.0,34400.0,22600.0,12900.0,0
76000.0,1,3,2,40,-1,0,0,0,1,2,33000.0,17300.0,59000.0,20500.0,35100.0,15800.0,10300.0,3200.0,9200.0,16000.0,32500.0,3300.0,0
118000.0,1,2,2,39,0,0,0,-1,0,0,35300.0,25000.0,55900.0,27200.0,48800.0,32500.0,12200.0,5800.0,22500.0,6000.0,400.0,31300.0,0
54000.0,1,1,2,34,0,0,0,1,1,0,39500.0,6300.0,18600.0,20000.0,136500.0,16100.0,8600.0,12000.0,15700.0,17800.0,12600.0,13400.0,0
296000.0,1,2,2,36,0,0,0,0,0,0,62800.0,35500.0,35300.0,43900.0,36800.0,76900.0,16100.0,10500.0,600.0,32300.0,8600.0,13500.0,1
373000.0,1,2,2,21,3,0,1,0,3,3,89000.0,106100.0,22000.0,111400.0,21400.0,131000.0,600.0,26400.0,2400.0,10800.0,2600.0,5900.0,1
142000.0,2,3,2,35,-1,2,0,1,0,0,127100.0,87200.0,109600.0,35900.0,37400.0,7900.0,14400.0,4500.0,12000.0,3700.0,45400.0,4600.0,0
124000.0,2,2,1,47,0,3,1,1,0,3,137700.0,53500.0,174800.0,17600.0,16000.0,15700.0,2600.0,4100.0,20900.0,2000.0,4000.0,8100.0,1
25000.0,1,1,1,23,0,0,0,0,-1,2,60100.0,10500.0,16900.0,11200.0,85900.0,29000.0,19400.0,5400.0,18900.0,10800.0,14800.0,17500.0,1
46000.0,2,2,2,42,0,2,0,0,-1,-1,10500.0,7100.0,28600.0,67300.0,25400.0,10800.0,2400.0,5700.0,4900.0,8500.0,2200.0,6800.0,1
14000.0,1,2,2,36,0,0,0,-1,0,2,42900.0,15400.0,38100.0,17000.0,53900.0,73500.0,11800.0,26900.0,10300.0,7600.0,16400.0,27100.0,0
79000.0,1,2,2,26,0,0,0,0,0,0,37000.0,12200.0,63100.0,19100.0,90500.0,62800.0,3700.0,11000.0,13000.0,6500.0,8900.0,26800.0,0
92000.0,1,3,2,21,0,-1,1,-1,0,0,65700.0,51900.0,174000.0,31800.0,133500.0,76600.0,13500.0,6100.0,4000.0,23300.0,5900.0,15600.0,0
198000.0,2,2,2,43,0,0,0,-1,0,-1,30900.0,16100.0,39100.0,11500.0,18100.0,38000.0,10900.0,8700.0,3000.0,3000.0,8900.0,8800.0,0
143000.0,1,3,2,44,-1,-1,-1,0,0,2,64700.0,2000.0,84300.0,71700.0,38600.0,61800.0,2700.0,21900.0,17800.0,18700.0,1800.0,26900.0,0
65000.0,1,2,3,21,0,-1,0,0,0,0,37800.0,49900.0,184400.0,24300.0,6900.0,2800.0,8100.0,3900.0,10400.0,3500.0,3900.0,1600.0,1
206000.0,1,1,1,32,0,-1,0,0,0,0,53400.0,72700.0,7200.0,69800.0,25500.0,75000.0,4200.0,4900.0,7000.0,1800.0,17100.0,10700.0,0
552000.0,1,1,2,41,-1,1,-1,-1,3,0,37000.0,45100.0,55000.0,36600.0,93900.0,47000.0,19200.0,6600.0,9700.0,19200.0,14300.0,14200.0,0
213000.0,2,2,2,49,0,2,0,1,1,0,52000.0,40600.0,59800.0,69700.0,48000.0,67700.0,1400.0,18200.0,16400.0,20700.0,40900.0,26800.0,0
85000.0,2,2,1,47,0,3,1,0,0,0,89800.0,79500.0,41900.0,35300.0,15800.0,25900.0,26100.0,21900.0,5900.0,18800.0,3500.0,12100.0,0
155000.0,2,3,1,33,0,0,0,0,0,1,93100.0,37900.0,140800.0,52400.0,36600.0,57000.0,22400.0,5900.0,2700.0,3000.0,16400.0,12700.0,0
52000.0,2,2,2,38,0,2,-1,0,1,0,27100.0,35400.0,35300.0,8900.0,62000.0,13300.0,15200.0,2200.0,15900.0,4400.0,8300.0,16900.0,0
47000.0,2,3,2,36,0,0,0,0,0,-1,23500.0,81600.0,25200.0,117100.0,147700.0,58500.0,15100.0,20000.0,9700.0,8400.0,21900.0,6900.0,0
392000.0,1,1,2,37,0,1,0,0,3,0,22300.0,39000.0,31600.0,76200.0,38300.0,9300.0,20800.0,23800.0,20900.0,3000.0,17600.0,8100.0,0
157000.0,2,3,2,46,0,0,0,3,0,0,92800.0,162400.0,55500.0,77900.0,136600.0,15900.0,5100.0,700.0,2800.0,9000.0,22300.0,3700.0,0
261000.0,2,2,1,38,-1,0,2,1,0,0,105000.0,25400.0,82800.0,52300.0,84600.0,66200.0,10000.0,1600.0,6200.0,3600.0,3800.0,10300.0,0
105000.0,2,1,2,55,0,0,-1,3,0,2,23800.0,166900.0,75400.0,62000.0,80600.0,18200.0,5200.0,12300.0,1800.0,17400.0,11300.0,7100.0,0
47000.0,2,2,2,53,0,-1,0,2,2,0,82900.0,32000.0,105200.0,13000.0,38600.0,53900.0,1500.0,43800.0,5100.0,2700.0,5600.0,1500.0,1
39000.0,2,3,2,30,0,2,0,0,0,2,51200.0,74600.0,42100.0,33300.0,47500.0,30900.0,20700.0,6000.0,7600.0,13600.0,14800.0,21100.0,0
60000.0,2,3,1,28,-1,0,2,0,0,0,26000.0,28500.0,27100.0,75900.0,30500.0,37200.0,17300.0,15100.0,17000.0,41000.0,16400.0,14800.0,0
173000.0,1,1,3,26,0,0,-1,0,0,-1,4300.0,23500.0,78600.0,70700.0,45300.0,3000.0,1300.0,5100.0,13500.0,35300.0,21600.0,11400.0,0
31000.0,2,1,2,39,-1,3,-1,-1,0,0,20400.0,27200.0,13100.0,51000.0,42200.0,58100.0,22600.0,19700.0,9900.0,6200.0,4100.0,12500.0,0
133000.0,1,3,2,23,-1,1,-1,0,0,-1,72900.0,28900.0,23900.0,56300.0,153100.0,33600.0,7600.0,11000.0,21600.0,2500.0,800.0,14400.0,0
189000.0,2,1,2,30,0,-1,-1,0,-1,0,75900.0,31600.0,9400.0,88500.0,60000.0,43800.0,22700.0,9600.0,5600.0,5900.0,11800.0,22000.0,0
45000.0,1,3,1,29,0,3,0,2,0,1,76700.0,29400.0,56500.0,64800.0,63200.0,67800.0,20400.0,3900.0,5300.0,4600.0,3000.0,10100.0,0
550000.0,1,2,2,57,0,3,-1,0,-1,0,117200.0,30500.0,76900.0,56200.0,69200.0,31800.0,7000.0,9900.0,6900.0,5300.0,24000.0,3800.0,0
239000.0,1,1,1,30,3,0,1,0,0,3,180000.0,123800.0,82200.0,75800.0,40700.0,91500.0,9400.0,6300.0,20200.0,46200.0,12500.0,32900.0,1
117000.0,2,1,1,21,-1,1,3,0,0,0,4300.0,38800.0,55200.0,63000.0,16000.0,15000.0,6700.0,21100.0,12300.0,10600.0,22100.0,11300.0,1
69000.0,1,2,2,35,0,0,2,0,0,0,33900.0,111300.0,11700.0,11900.0,18300.0,39200.0,3600.0,2300.0,13000.0,2700.0,8900.0,2800.0,0
161000.0,2,4,2,27,-1,1,-1,0,-1,0,19900.0,4400.0,72000.0,27800.0,153200.0,36800.0,2200.0,21300.0,46400.0,13900.0,25100.0,2300.0,0
157000.0,1,1,1,40,1,-1,-1,1,3,0,30500.0,88200.0,62600.0,34500.0,85000.0,111200.0,2400.0,9700.0,2800.0,5800.0,21900.0,16300.0,0
136000.0,1,2,1,34,0,0,1,-1,0,0,106100.0,21500.0,29400.0,9200.0,35100.0,39200.0,23000.0,21900.0,7700.0,17100.0,3600.0,700.0,0
166000.0,2,3,1,37,0,0,0,1,2,0,82600.0,49700.0,57100.0,23200.0,72100.0,26500.0,33200.0,4400.0,10100.0,14400.0,8600.0,9500.0,0
55000.0,1,3,1,21,-1,-1,-1,3,0,-1,41700.0,10700.0,53000.0,50500.0,23000.0,180500.0,5300.0,25100.0,4600.0,11400.0,14600.0,20700.0,1
213000.0,2,2,1,33,0,-1,-1,0,1,0,4500.0,83500.0,69000.0,14200.0,31300.0,29300.0,5000.0,2600.0,8200.0,8200.0,38300.0,7200.0,0
36000.0,1,3,1,46,0,3,-1,3,-1,0,103400.0,28300.0,81400.0,85200.0,69000.0,37100.0,3100.0,7900.0,28900.0,13300.0,16800.0,10800.0,0
15000.0,2,1,1,31,0,-1,-1,0,1,0,75600.0,23700.0,12600.0,49700.0,63400.0,38800.0,7400.0,15800.0,42200.0,11700.0,14000.0,2200.0,0
196000.0,1,2,1,36,2,0,-1,-1,0,0,39400.0,43700.0,76700.0,59200.0,34900.0,40900.0,5200.0,17800.0,6400.0,18100.0,6600.0,24900.0,0
169000.0,1,2,2,38,2,-1,0,0,0,3,45800.0,24500.0,23900.0,62800.0,24700.0,46600.0,1700.0,22500.0,4800.0,19500.0,4600.0,1600.0,0
127000.0,1,2,2,29,0,0,-1,1,0,0,15300.0,67900.0,46700.0,46300.0,81700.0,20500.0,11300.0,5000.0,53500.0,2500.0,2000.0,19500.0,0
76000.0,1,1,2,24,2,0,0,1,0,-1,100600.0,22100.0,19400.0,30300.0,75300.0,38100.0,21500.0,4400.0,10400.0,1700.0,8000.0,25200.0,0
88000.0,1,2,1,58,0,0,3,0,3,0,90400.0,27100.0,26800.0,55200.0,45200.0,31300.0,18800.0,42500.0,8600.0,12400.0,25000.0,3000.0,0
53000.0,1,2,2,41,3,0,0,0,-1,1,72300.0,91800.0,123000.0,26700.0,120300.0,28600.0,18400.0,2100.0,17000.0,28800.0,20900.0,13600.0,1
155000.0,1,1,2,34,0,0,-1,-1,0,0,14900.0,140700.0,20400.0,78300.0,72300.0,13900.0,22300.0,4700.0,4000.0,13600.0,49800.0,7800.0,0
12000.0,1,1,2,47,0,-1,0,3,0,0,40100.0,41400.0,8500.0,37900.0,66900.0,33600.0,9500.0,9300.0,14400.0,6800.0,12200.0,3600.0,0
21000.0,1,1,1,37,0,1,-1,0,0,0,46100.0,8100.0,33600.0,25200.0,118300.0,17300.0,8500.0,20100.0,29000.0,4700.0,17800.0,600.0,0
56000.0,2,4,1,42,0,0,0,-1,3,0,15800.0,12700.0,116400.0,55800.0,84900.0,13700.0,20600.0,13700.0,4100.0,2700.0,6000.0,6600.0,0
142000.0,2,4,1,40,0,-1,0,-1,0,0,79800.0,12300.0,24500.0,42300.0,57400.0,35100.0,32600.0,39700.0,16600.0,19900.0,15400.0,9200.0,0
119000.0,2,1,1,44,0,-1,0,3,0,0,38500.0,34400.0,31400.0,84500.0,132400.0,3000.0,2400.0,1700.0,11400.0,2700.0,600.0,10500.0,1
311000.0,1,2,1,25,-1,0,2,3,0,-1,3800.0,31100.0,27700.0,20900.0,10500.0,28400.0,15300.0,1900.0,2300.0,5900.0,4000.0,5200.0,0
103000.0,1,2,1,34,0,-1,1,-1,0,2,44100.0,106000.0,55600.0,26500.0,40600.0,14100.0,1000.0,13100.0,5100.0,10100.0,16000.0,5000.0,0
225000.0,1,3,2,43,3,0,0,2,3,0,107400.0,48500.0,26000.0,17000.0,81500.0,35800.0,1000.0,28900.0,1500.0,12200.0,2700.0,5300.0,0
136000.0,2,1,2,35,0,2,-1,0,0,0,68800.0,37500.0,45900.0,66800.0,14900.0,42400.0,10500.0,2200.0,14200.0,7900.0,400.0,2600.0,1
15000.0,2,2,2,27,0,0,1,0,0,0,20900.0,20800.0,37200.0,182000.0,105100.0,81100.0,15300.0,14200.0,7700.0,11600.0,2800.0,9600.0,1
47000.0,2,1,2,33,3,0,-1,-1,-1,0,19100.0,13400.0,43300.0,14000.0,39100.0,31400.0,5900.0,4800.0,1000.0,24800.0,2000.0,9000.0,0
53000.0,1,2,2,35,0,2,-1,3,3,-1,31800.0,68000.0,19000.0,72300.0,64600.0,97300.0,9600.0,20500.0,2200.0,13600.0,2800.0,3200.0,0
66000.0,1,3,2,21,3,0,-1,0,0,0,14900.0,8300.0,28000.0,19400.0,49000.0,25600.0,7400.0,2200.0,17900.0,14700.0,27000.0,9800.0,0
94000.0,1,1,2,49,3,1,-1,0,0,0,29400.0,80600.0,20200.0,67100.0,46200.0,58900.0,3000.0,6400.0,11100.0,12000.0,36900.0,600.0,0
265000.0,2,2,2,24,0,-1,0,0,0,0,95200.0,153900.0,27500.0,24200.0,16100.0,40500.0,4200.0,3400.0,7900.0,3300.0,1200.0,15300.0,0
109000.0,2,2,2,46,0,-1,0,0,0,0,87200.0,39300.0,24400.0,72600.0,12900.0,37800.0,22400.0,15600.0,2900.0,9000.0,6400.0,25800.0,0
73000.0,2,1,2,49,1,-1,-1,-1,-1,0,30900.0,80900.0,28300.0,3700.0,34900.0,8500.0,3100.0,5500.0,2200.0,1700.0,13300.0,4200.0,0
235000.0,2,1,2,28,0,0,0,2,0,0,42200.0,10000.0,47900.0,25600.0,20700.0,9400.0,10800.0,8300.0,31700.0,6800.0,22200.0,8600.0,0
234000.0,1,2,2,42,2,-1,-1,2,0,0,79800.0,26700.0,18400.0,7700.0,82100.0,88300.0,21200.0,20100.0,6100.0,3100.0,3000.0,12100.0,0
10000.0,1,3,2,41,-1,0,3,0,1,-1,267300.0,38000.0,44600.0,271100.0,11300.0,51000.0,6300.0,5000.0,4800.0,23900.0,12500.0,900.0,0
118000.0,1,2,2,34,0,2,0,0,0,0,59900.0,67700.0,10600.0,37500.0,25800.0,37800.0,2100.0,12500.0,13700.0,5100.0,8400.0,7500.0,0
289000.0,2,1,2,48,-1,0,2,0,0,0,60000.0,38400.0,55400.0,19200.0,10500.0,33500.0,8300.0,2300.0,14200.0,13200.0,26000.0,6300.0,1
104000.0,1,1,1,41,-1,0,0,-1,0,2,65600.0,21000.0,94200.0,13900.0,66400.0,66700.0,9300.0,12500.0,8900.0,2100.0,4400.0,5100.0,1
49000.0,2,3,3,39,3,-1,1,0,1,0,42000.0,32700.0,44300.0,42500.0,37900.0,43100.0,14800.0,4900.0,11800.0,3700.0,13100.0,4100.0,0
223000.0,2,2,1,50,0,0,0,-1,0,0,63600.0,108300.0,11500.0,57100.0,24900.0,15800.0,7000.0,23200.0,5800.0,8200.0,6000.0,9700.0,0
42000.0,2,1,1,42,2,-1,0,0,2,1,22800.0,61900.0,25500.0,90600.0,120700.0,79500.0,10300.0,21000.0,4500.0,5000.0,12700.0,4400.0,0
138000.0,1,2,1,35,1,0,-1,-1,0,0,26900.0,68500.0,70900.0,27700.0,25000.0,9000.0,37800.0,7600.0,14200.0,1200.0,10000.0,7000.0,0
103000.0,1,1,1,25,-1,0,-1,0,0,1,88900.0,4300.0,163300.0,15400.0,55000.0,25400.0,18300.0,16500.0,1900.0,5000.0,33600.0,11500.0,0
25000.0,1,3,2,35,2,-1,3,2,1,-1,53500.0,54300.0,60700.0,73200.0,44500.0,49000.0,58000.0,20600.0,10200.0,21800.0,14600.0,4000.0,1
256000.0,1,1,3,22,-1,1,0,0,0,0,69500.0,15300.0,81800.0,82300.0,51200.0,84900.0,14500.0,28700.0,1800.0,11600.0,3000.0,6500.0,0
165000.0,1,1,2,46,3,0,0,0,1,0,42000.0,56400.0,34700.0,59700.0,31500.0,25000.0,19700.0,3900.0,51400.0,4600.0,28900.0,19300.0,0
319000.0,1,2,2,34,3,0,0,0,0,0,39000.0,23500.0,29500.0,48600.0,19000.0,22600.0,8400.0,10100.0,800.0,1400.0,8400.0,15100.0,0
119000.0,1,2,2,32,0,-1,0,2,0,0,43300.0,54800.0,74400.0,62300.0,29800.0,95000.0,11100.0,12300.0,3300.0,11700.0,2900.0,23800.0,0
52000.0,2,1,2,44,0,-1,3,-1,-1,-1,18900.0,12400.0,85100.0,68400.0,72700.0,45200.0,10100.0,6200.0,9700.0,29800.0,1900.0,10600.0,0
27000.0,1,1,1,34,-1,2,0,3,0,0,84300.0,125700.0,17200.0,99200.0,107200.0,28000.0,21800.0,14700.0,14500.0,500.0,10200.0,4600.0,0
237000.0,1,2,1,50,1,0,0,-1,-1,0,66600.0,38000.0,42500.0,70600.0,29200.0,25100.0,14300.0,19800.0,3400.0,6300.0,11400.0,18400.0,0
48000.0,1,2,1,29,-1,-1,2,-1,0,0,34100.0,17400.0,53700.0,55200.0,75300.0,16700.0,3200.0,11200.0,15200.0,19500.0,11100.0,4700.0,0
548000.0,1,1,2,31,0,0,1,-1,-1,0,96400.0,53400.0,73700.0,10800.0,55600.0,157600.0,23300.0,9300.0,10100.0,9700.0,6700.0,11500.0,0
403000.0,2,1,1,41,-1,0,0,2,0,3,102600.0,20800.0,124000.0,71100.0,85900.0,72500.0,8400.0,12900.0,1300.0,6200.0,31200.0,1500.0,0
128000.0,1,1,2,57,-1,0,-1,0,0,0,58300.0,94700.0,31800.0,75100.0,97000.0,53400.0,2600.0,5100.0,13900.0,22000.0,20700.0,12500.0,0
97000.0,2,3,1,37,0,0,0,-1,-1,-1,54300.0,79200.0,15300.0,20200.0,39400.0,50200.0,29000.0,3400.0,25500.0,5700.0,4700.0,46000.0,0
65000.0,2,2,1,25,2,0,0,0,0,0,65900.0,8600.0,75900.0,21900.0,95000.0,16900.0,15500.0,13200.0,2700.0,14500.0,1100.0,12200.0,0
72000.0,1,2,2,21,0,0,1,-1,-1,0,54800.0,47500.0,111500.0,64300.0,87600.0,22200.0,12000.0,27200.0,10000.0,5000.0,20700.0,23900.0,0
484000.0,1,2,2,43,0,-1,-1,1,-1,0,40400.0,34500.0,13200.0,63000.0,49000.0,17600.0,10500.0,7000.0,11800.0,30400.0,5100.0,12000.0,0
85000.0,1,2,1,29,2,-1,-1,0,-1,0,42800.0,43300.0,22400.0,22300.0,38000.0,31500.0,8800.0,21400.0,3400.0,7000.0,2600.0,13700.0,1
173000.0,1,2,1,37,2,1,-1,0,-1,1,63800.0,60500.0,34500.0,37300.0,59300.0,74000.0,20500.0,11900.0,5000.0,10400.0,4700.0,10600.0,1
183000.0,1,3,2,23,3,0,0,1,0,-1,4400.0,51800.0,22500.0,21500.0,27800.0,21000.0,15600.0,6500.0,15100.0,4100.0,4900.0,21500.0,1
247000.0,2,2,2,52,0,0,0,0,0,0,17300.0,11300.0,4600.0,28800.0,96400.0,69000.0,5800.0,12200.0,200.0,5800.0,3400.0,20500.0,0
163000.0,1,1,2,21,-1,-1,0,0,0,0,33800.0,52500.0,33000.0,9100.0,25100.0,63600.0,2900.0,7800.0,17100.0,7900.0,24200.0,4400.0,0
120000.0,1,1,1,21,-1,0,-1,1,0,0,27400.0,37000.0,71900.0,600.0,12300.0,32700.0,9600.0,2000.0,2300.0,11700.0,9500.0,1800.0,1
60000.0,2,2,1,42,0,0,0,1,0,0,92800.0,41200.0,69000.0,67000.0,12000.0,18800.0,12700.0,4500.0,14100.0,6900.0,19000.0,3400.0,0
179000.0,2,2,1,21,-1,1,-1,1,0,1,26400.0,7800.0,75800.0,11700.0,61100.0,20500.0,700.0,19000.0,10800.0,7800.0,11200.0,5400.0,0
153000.0,2,2,2,42,1,0,1,-1,-1,0,91100.0,42100.0,39000.0,78600.0,20600.0,98300.0,9500.0,4000.0,20400.0,14500.0,8700.0,7800.0,1
84000.0,2,3,2,36,0,1,0,1,1,-1,86800.0,44100.0,117900.0,38400.0,24400.0,46400.0,18100.0,8300.0,17200.0,3300.0,8100.0,42100.0,0
168000.0,1,2,1,21,0,0,0,-1,2,0,4200.0,18500.0,27600.0,61500.0,52400.0,24600.0,27300.0,900.0,2700.0,6300.0,8500.0,24000.0,0
112000.0,1,1,1,47,-1,0,-1,2,0,0,27800.0,70900.0,96900.0,14400.0,56900.0,81000.0,27600.0,17900.0,16500.0,12400.0,4500.0,21500.0,0
153000.0,1,2,2,32,0,0,-1,-1,3,-1,42100.0,33200.0,123800.0,7400.0,9700.0,57500.0,18900.0,18100.0,14100.0,7300.0,2800.0,4400.0,0
205000.0,1,1,2,30,0,-1,2,1,2,-1,30800.0,39900.0,103500.0,65600.0,28000.0,37500.0,3300.0,11600.0,9400.0,16600.0,2600.0,58900.0,1
137000.0,2,2,2,37,0,0,1,0,0,1,25100.0,58800.0,12600.0,72200.0,82200.0,39000.0,24200.0,4500.0,2400.0,9900.0,12500.0,10900.0,0
219000.0,1,1,1,35,1,-1,0,0,0,2,144700.0,71000.0,62800.0,99600.0,17900.0,37800.0,8100.0,15700.0,15500.0,18200.0,16700.0,7800.0,0
135000.0,2,2,2,31,-1,0,0,0,-1,-1,15200.0,25900.0,82200.0,15700.0,58200.0,20300.0,4200.0,16000.0,7000.0,1200.0,1300.0,10000.0,0
247000.0,2,3,1,25,-1,-1,0,0,-1,-1,117300.0,146300.0,95100.0,32800.0,20600.0,52900.0,26100.0,12200.0,6500.0,4900.0,2400.0,5800.0,1
93000.0,1,1,2,32,0,0,-1,-1,-1,-1,79300.0,37300.0,25200.0,26200.0,34600.0,33400.0,600.0,21800.0,11200.0,12600.0,4000.0,6200.0,0
49000.0,1,1,1,25,0,-1,0,0,0,0,16300.0,6500.0,13500.0,11600.0,113700.0,10000.0,20400.0,3200.0,14600.0,1800.0,3400.0,8900.0,0
147000.0,1,2,1,30,0,-1,-1,0,0,1,1500.0,15600.0,21200.0,13800.0,105700.0,50900.0,3800.0,9300.0,2100.0,14700.0,1100.0,15800.0,0
366000.0,1,2,2,41,1,0,3,0,0,1,38800.0,30700.0,12500.0,32800.0,52800.0,71500.0,15300.0,31700.0,10300.0,9100.0,15900.0,5200.0,0
230000.0,1,2,2,24,2,0,0,0,-1,2,38500.0,81000.0,25500.0,78500.0,48400.0,21800.0,10800.0,12500.0,21300.0,4200.0,20200.0,18100.0,0
363000.0,2,1,1,32,-1,0,0,0,-1,0,500.0,97100.0,18900.0,27500.0,28600.0,25900.0,15900.0,9300.0,2600.0,36800.0,32400.0,3500.0,0
83000.0,2,1,1,35,1,0,0,0,0,0,56900.0,35600.0,14200.0,41500.0,7300.0,40500.0,7000.0,16500.0,13500.0,18700.0,11900.0,6100.0,0
119000.0,1,3,1,33,3,0,0,-1,0,-1,62000.0,8200.0,16500.0,94400.0,25100.0,39300.0,6000.0,5200.0,9300.0,8700.0,9200.0,10800.0,1
52000.0,1,2,2,29,0,0,0,-1,-1,0,66900.0,112900.0,86800.0,14000.0,10100.0,55300.0,19100.0,5900.0,28600.0,8000.0,10900.0,12600.0,0
39000.0,1,3,2,38,0,0,1,0,1,-1,16100.0,107100.0,57600.0,66100.0,15900.0,53500.0,12100.0,13700.0,3100.0,11900.0,9900.0,25600.0,1
330000.0,2,2,1,42,2,-1,1,-1,0,0,24000.0,15400.0,76400.0,108700.0,10400.0,39800.0,18500.0,10800.0,4200.0,8800.0,12700.0,45000.0,0
308000.0,2,2,1,56,0,1,1,0,-1,0,74400.0,25300.0,96000.0,78200.0,37300.0,100600.0,10400.0,500.0,9300.0,6800.0,9500.0,18800.0,0
192000.0,1,1,2,42,1,0,0,3,0,0,26300.0,44500.0,46300.0,106100.0,30200.0,128200.0,8200.0,7900.0,3000.0,300.0,2800.0,2200.0,0
84000.0,1,2,1,22,1,2,0,2,1,0,34400.0,48100.0,12900.0,61800.0,17200.0,6300.0,6200.0,6500.0,27700.0,13100.0,5300.0,10500.0,1
209000.0,1,3,1,41,-1,2,2,-1,2,0,38200.0,24000.0,61700.0,13800.0,28100.0,46400.0,8700.0,12500.0,1800.0,11900.0,18900.0,12100.0,0
291000.0,2,1,2,26,-1,0,0,0,0,-1,30600.0,110600.0,53200.0,119500.0,60300.0,78600.0,17900.0,9500.0,15200.0,15100.0,17700.0,3000.0,0
394000.0,1,1,1,36,-1,-1,0,0,0,0,39600.0,18900.0,63800.0,74800.0,102200.0,44500.0,3700.0,15200.0,7500.0,9700.0,4400.0,6200.0,1
30000.0,2,2,2,33,0,-1,0,1,2,2,121800.0,128200.0,63600.0,45700.0,63800.0,42300.0,7300.0,3800.0,3100.0,10000.0,8300.0,16500.0,1
95000.0,1,2,2,31,0,0,1,0,2,-1,27600.0,66400.0,47300.0,76400.0,94500.0,8600.0,13600.0,15200.0,4900.0,40000.0,8700.0,3300.0,0
87000.0,1,3,1,43,-1,0,0,0,0,1,31800.0,61000.0,88300.0,69800.0,18100.0,52000.0,22000.0,18800.0,15100.0,1900.0,16100.0,15700.0,1
107000.0,1,2,2,29,1,0,0,0,0,2,50700.0,31300.0,78500.0,39500.0,115600.0,12700.0,13200.0,13900.0,14100.0,13400.0,26700.0,13500.0,1
182000.0,1,2,1,50,3,0,2,0,0,0,22100.0,55500.0,26100.0,85400.0,17600.0,133300.0,15300.0,5600.0,5100.0,5000.0,1600.0,35000.0,0
16000.0,1,1,2,29,0,0,1,1,0,-1,9700.0,64500.0,77800.0,40100.0,28200.0,10800.0,10700.0,5000.0,24400.0,7600.0,15700.0,17500.0,0
83000.0,2,2,2,44,0,0,0,0,0,0,15500.0,37100.0,18800.0,34500.0,10300.0,80200.0,14800.0,2400.0,7700.0,10200.0,7800.0,14400.0,0
90000.0,2,3,2,39,0,3,-1,0,1,0,77400.0,22400.0,13300.0,48800.0,10600.0,58500.0,1800.0,1200.0,12700.0,10800.0,3800.0,11400.0,0
134000.0,2,1,1,45,0,0,0,0,-1,0,24700.0,30800.0,18800.0,6300.0,42200.0,4500.0,17000.0,7400.0,7000.0,33100.0,4100.0,23600.0,0
147000.0,2,2,1,34,0,0,-1,0,0,-1,57500.0,34400.0,75800.0,24500.0,12400.0,30000.0,3000.0,6700.0,28800.0,6600.0,28900.0,2000.0,0
106000.0,1,1,1,42,-1,-1,0,3,-1,1,39700.0,63400.0,5000.0,46200.0,35900.0,23200.0,9700.0,7200.0,12800.0,31700.0,2300.0,10300.0,0
449000.0,2,2,2,40,0,2,-1,0,-1,0,20200.0,39000.0,41400.0,7500.0,36400.0,28600.0,10400.0,4800.0,7300.0,16900.0,13100.0,5300.0,0
113000.0,1,1,1,28,0,1,-1,0,0,0,32300.0,43900.0,65100.0,36900.0,10600.0,22200.0,19400.0,20500.0,16500.0,1900.0,40500.0,4000.0,1
181000.0,1,2,1,27,0,-1,2,0,0,-1,34300.0,49300.0,37900.0,180100.0,44600.0,10800.0,10600.0,2200.0,1200.0,18400.0,3600.0,10300.0,0
204000.0,1,2,1,40,0,0,0,-1,-1,-1,21200.0,72600.0,20600.0,9800.0,54400.0,101400.0,10700.0,4200.0,20200.0,10900.0,1200.0,2400.0,0
57000.0,1,1,2,39,2,0,0,0,-1,0,7600.0,16700.0,82500.0,102000.0,20800.0,11900.0,2400.0,2500.0,1700.0,3000.0,17900.0,4400.0,0
60000.0,1,2,2,29,0,2,-1,0,0,1,47300.0,20300.0,46800.0,10400.0,89600.0,21200.0,8900.0,3000.0,5500.0,6900.0,19500.0,8600.0,0
207000.0,1,1,2,40,-1,-1,0,0,0,0,45900.0,32900.0,32800.0,81800.0,28000.0,97300.0,8600.0,4200.0,30800.0,30600.0,5600.0,2300.0,0
310000.0,1,1,2,29,-1,2,0,0,-1,-1,87000.0,27700.0,90900.0,82800.0,44800.0,79400.0,9400.0,3800.0,1800.0,7600.0,28900.0,4500.0,0
392000.0,2,3,2,40,-1,0,1,2,0,-1,10000.0,33100.0,101500.0,35000.0,47700.0,26500.0,2900.0,1400.0,20800.0,33900.0,2700.0,16300.0,0
59000.0,2,2,1,29,0,-1,1,0,2,0,37500.0,88400.0,20400.0,63000.0,34100.0,46100.0,5300.0,13300.0,14500.0,3000.0,4300.0,2600.0,0
256000.0,2,2,2,28,-1,-1,2,0,2,2,65800.0,37900.0,34100.0,48200.0,47100.0,70600.0,5300.0,4400.0,13200.0,2000.0,34900.0,23100.0,0
